time,conversion,size_x,size_y,n_seeds,run_id,rng_seed
17.635103829477956,92.43884919284714,85,85,147,size_85x85_run_004_seed_123,123
17.635159216399554,92.43913503704823,85,85,147,size_85x85_run_004_seed_123,123
17.635202910216282,92.43942085963785,85,85,147,size_85x85_run_004_seed_123,123
17.635208632381666,92.43970666061844,85,85,147,size_85x85_run_004_seed_123,123
17.635319942864957,92.43999243999244,85,85,147,size_85x85_run_004_seed_123,123
17.635329267916127,92.44027819776232,85,85,147,size_85x85_run_004_seed_123,123
17.635411359104243,92.44056393393053,85,85,147,size_85x85_run_004_seed_123,123
17.635412034745823,92.44084964849951,85,85,147,size_85x85_run_004_seed_123,123
17.635501949865443,92.44113534147172,85,85,147,size_85x85_run_004_seed_123,123
17.635576329412736,92.44142101284959,85,85,147,size_85x85_run_004_seed_123,123
17.635676339885926,92.44170666263558,85,85,147,size_85x85_run_004_seed_123,123
17.635776364661137,92.44199229083213,85,85,147,size_85x85_run_004_seed_123,123
17.635954183939692,92.44227789744171,85,85,147,size_85x85_run_004_seed_123,123
17.636073668122066,92.44256348246674,85,85,147,size_85x85_run_004_seed_123,123
17.6364391031288,92.4428490459097,85,85,147,size_85x85_run_004_seed_123,123
17.636536437175966,92.44313458777299,85,85,147,size_85x85_run_004_seed_123,123
17.63662493088916,92.44342010805909,85,85,147,size_85x85_run_004_seed_123,123
17.63693007073149,92.44370560677044,85,85,147,size_85x85_run_004_seed_123,123
17.63713202720588,92.44399108390948,85,85,147,size_85x85_run_004_seed_123,123
17.637190544001577,92.44427653947865,85,85,147,size_85x85_run_004_seed_123,123
17.637537926513723,92.4445619734804,85,85,147,size_85x85_run_004_seed_123,123
17.63773645184869,92.4448473859172,85,85,147,size_85x85_run_004_seed_123,123
17.637765135389692,92.44513277679145,85,85,147,size_85x85_run_004_seed_123,123
17.63777404341336,92.44541814610562,85,85,147,size_85x85_run_004_seed_123,123
17.638158273053943,92.44570349386213,85,85,147,size_85x85_run_004_seed_123,123
17.638177238029247,92.44598882006345,85,85,147,size_85x85_run_004_seed_123,123
17.63823142121247,92.44627412471202,85,85,147,size_85x85_run_004_seed_123,123
17.638308258518908,92.44655940781026,85,85,147,size_85x85_run_004_seed_123,123
17.638359186196116,92.44684466936063,85,85,147,size_85x85_run_004_seed_123,123
17.638651278248904,92.44712990936556,85,85,147,size_85x85_run_004_seed_123,123
17.638863529261318,92.4474151278275,85,85,147,size_85x85_run_004_seed_123,123
17.638925588350283,92.44770032474888,85,85,147,size_85x85_run_004_seed_123,123
17.639086711308444,92.44798550013216,85,85,147,size_85x85_run_004_seed_123,123
17.639183690355566,92.44827065397976,85,85,147,size_85x85_run_004_seed_123,123
17.63970454375386,92.44855578629412,85,85,147,size_85x85_run_004_seed_123,123
17.639794539394945,92.4488408970777,85,85,147,size_85x85_run_004_seed_123,123
17.639847837809228,92.44912598633292,85,85,147,size_85x85_run_004_seed_123,123
17.64007672291556,92.44912598633292,85,85,147,size_85x85_run_004_seed_123,123
17.640093586781408,92.44941105406221,85,85,147,size_85x85_run_004_seed_123,123
17.640248306703306,92.44969610026803,85,85,147,size_85x85_run_004_seed_123,123
17.64082651147494,92.44998112495281,85,85,147,size_85x85_run_004_seed_123,123
17.640836803824335,92.45026612811898,85,85,147,size_85x85_run_004_seed_123,123
17.640903789508435,92.45055110976898,85,85,147,size_85x85_run_004_seed_123,123
17.640942441560192,92.45083606990526,85,85,147,size_85x85_run_004_seed_123,123
17.640942487445503,92.45112100853024,85,85,147,size_85x85_run_004_seed_123,123
17.64095318169553,92.45140592564634,85,85,147,size_85x85_run_004_seed_123,123
17.64097137986164,92.45169082125604,85,85,147,size_85x85_run_004_seed_123,123
17.640988316863016,92.45197569536174,85,85,147,size_85x85_run_004_seed_123,123
17.641080396745746,92.45226054796588,85,85,147,size_85x85_run_004_seed_123,123
17.64134715408376,92.4525453790709,85,85,147,size_85x85_run_004_seed_123,123
17.641460320784088,92.45283018867924,85,85,147,size_85x85_run_004_seed_123,123
17.641551939164987,92.45311497679333,85,85,147,size_85x85_run_004_seed_123,123
17.6417320209718,92.45339974341559,85,85,147,size_85x85_run_004_seed_123,123
17.642221246978515,92.45368448854848,85,85,147,size_85x85_run_004_seed_123,123
17.64229419153451,92.45396921219438,85,85,147,size_85x85_run_004_seed_123,123
17.642646090683503,92.45425391435577,85,85,147,size_85x85_run_004_seed_123,123
17.6426711736124,92.45453859503509,85,85,147,size_85x85_run_004_seed_123,123
17.642885895972736,92.45482325423473,85,85,147,size_85x85_run_004_seed_123,123
17.643003347054993,92.45510789195714,85,85,147,size_85x85_run_004_seed_123,123
17.64317799387327,92.45539250820475,85,85,147,size_85x85_run_004_seed_123,123
17.643288940037934,92.45567710298,85,85,147,size_85x85_run_004_seed_123,123
17.643324031073252,92.45596167628531,85,85,147,size_85x85_run_004_seed_123,123
17.64332409623709,92.45624622812312,85,85,147,size_85x85_run_004_seed_123,123
17.643469023335452,92.45653075849583,85,85,147,size_85x85_run_004_seed_123,123
17.643476052030387,92.4568152674059,85,85,147,size_85x85_run_004_seed_123,123
17.643704915810247,92.45709975485575,85,85,147,size_85x85_run_004_seed_123,123
17.643841611074922,92.4573842208478,85,85,147,size_85x85_run_004_seed_123,123
17.643875184143685,92.45766866538447,85,85,147,size_85x85_run_004_seed_123,123
17.644024113061374,92.45795308846822,85,85,147,size_85x85_run_004_seed_123,123
17.644053018375637,92.45823749010144,85,85,147,size_85x85_run_004_seed_123,123
17.64407988925058,92.45852187028657,85,85,147,size_85x85_run_004_seed_123,123
17.64409454053377,92.45880622902605,85,85,147,size_85x85_run_004_seed_123,123
17.644141411968604,92.4590905663223,85,85,147,size_85x85_run_004_seed_123,123
17.644148057923296,92.45937488217774,85,85,147,size_85x85_run_004_seed_123,123
17.644168728261626,92.45965917659478,85,85,147,size_85x85_run_004_seed_123,123
17.64458224869199,92.45994344957587,85,85,147,size_85x85_run_004_seed_123,123
17.6446362030937,92.46022770112342,85,85,147,size_85x85_run_004_seed_123,123
17.644811449660214,92.46051193123986,85,85,147,size_85x85_run_004_seed_123,123
17.644843733152264,92.46079613992762,85,85,147,size_85x85_run_004_seed_123,123
17.644907660670306,92.46108032718911,85,85,147,size_85x85_run_004_seed_123,123
17.644915542321474,92.46136449302676,85,85,147,size_85x85_run_004_seed_123,123
17.645338986832858,92.46164863744299,85,85,147,size_85x85_run_004_seed_123,123
17.645519973909146,92.46193276044022,85,85,147,size_85x85_run_004_seed_123,123
17.64570037350034,92.46221686202088,85,85,147,size_85x85_run_004_seed_123,123
17.64578773271217,92.46250094218739,85,85,147,size_85x85_run_004_seed_123,123
17.64582762210671,92.46278500094215,85,85,147,size_85x85_run_004_seed_123,123
17.64586935096409,92.4630690382876,85,85,147,size_85x85_run_004_seed_123,123
17.645942777078343,92.46335305422618,85,85,147,size_85x85_run_004_seed_123,123
17.646055877933073,92.46363704876028,85,85,147,size_85x85_run_004_seed_123,123
17.646083036420524,92.46392102189232,85,85,147,size_85x85_run_004_seed_123,123
17.646205312628265,92.46420497362472,85,85,147,size_85x85_run_004_seed_123,123
17.646344085865906,92.4644889039599,85,85,147,size_85x85_run_004_seed_123,123
17.646439541225686,92.4647728129003,85,85,147,size_85x85_run_004_seed_123,123
17.64656000782421,92.46505670044833,85,85,147,size_85x85_run_004_seed_123,123
17.646648540331448,92.46534056660639,85,85,147,size_85x85_run_004_seed_123,123
17.64671824212167,92.46562441137691,85,85,147,size_85x85_run_004_seed_123,123
17.646850434488478,92.4659082347623,85,85,147,size_85x85_run_004_seed_123,123
17.64697785888887,92.46619203676498,85,85,147,size_85x85_run_004_seed_123,123
17.647050095400758,92.46647581738738,85,85,147,size_85x85_run_004_seed_123,123
17.64707397666749,92.46675957663189,85,85,147,size_85x85_run_004_seed_123,123
17.647082512362505,92.46704331450094,85,85,147,size_85x85_run_004_seed_123,123
17.647114286241006,92.46732703099696,85,85,147,size_85x85_run_004_seed_123,123
17.64737126457588,92.46761072612233,85,85,147,size_85x85_run_004_seed_123,123
17.647641185981087,92.46761072612233,85,85,147,size_85x85_run_004_seed_123,123
17.6478025521501,92.4678943998795,85,85,147,size_85x85_run_004_seed_123,123
17.647843566765378,92.46817805227084,85,85,147,size_85x85_run_004_seed_123,123
