run_id,sigma,time,conversion
size_80x80_sigma_0.3_seed_123,0.3,2.2774553839489275,69.68318932848264
size_80x80_sigma_0.3_seed_123,0.3,2.2774640287155057,69.68778417702333
size_80x80_sigma_0.3_seed_123,0.3,2.2775262714506592,69.69237763297468
size_80x80_sigma_0.3_seed_123,0.3,2.277707982797188,69.69237763297468
size_80x80_sigma_0.3_seed_123,0.3,2.2777619308537433,69.6969696969697
size_80x80_sigma_0.3_seed_123,0.3,2.277828212842314,69.70156036964096
size_80x80_sigma_0.3_seed_123,0.3,2.2779609662517895,69.70156036964096
size_80x80_sigma_0.3_seed_123,0.3,2.2780887731102304,69.70614965162072
size_80x80_sigma_0.3_seed_123,0.3,2.2781616055347245,69.70614965162072
size_80x80_sigma_0.3_seed_123,0.3,2.278199923753536,69.70614965162072
size_80x80_sigma_0.3_seed_123,0.3,2.278253792523277,69.71073754354082
size_80x80_sigma_0.3_seed_123,0.3,2.2783562135529927,69.71073754354082
size_80x80_sigma_0.3_seed_123,0.3,2.2784337579540916,69.7153240460327
size_80x80_sigma_0.3_seed_123,0.3,2.278515155024485,69.71990915972748
size_80x80_sigma_0.3_seed_123,0.3,2.2785338991071367,69.72449288525583
size_80x80_sigma_0.3_seed_123,0.3,2.278586279573106,69.72907522324807
size_80x80_sigma_0.3_seed_123,0.3,2.2786979885083025,69.73365617433413
size_80x80_sigma_0.3_seed_123,0.3,2.278818281237852,69.73823573914359
size_80x80_sigma_0.3_seed_123,0.3,2.2788818150348247,69.73823573914359
size_80x80_sigma_0.3_seed_123,0.3,2.2789168329150726,69.73823573914359
size_80x80_sigma_0.3_seed_123,0.3,2.2791004371771497,69.7428139183056
size_80x80_sigma_0.3_seed_123,0.3,2.2791593001210972,69.74739071244895
size_80x80_sigma_0.3_seed_123,0.3,2.279187123532014,69.75196612220206
size_80x80_sigma_0.3_seed_123,0.3,2.279191448210614,69.75654014819295
size_80x80_sigma_0.3_seed_123,0.3,2.2792896812303938,69.75654014819295
size_80x80_sigma_0.3_seed_123,0.3,2.279293815046427,69.76111279104929
size_80x80_sigma_0.3_seed_123,0.3,2.2793499943535407,69.76568405139834
size_80x80_sigma_0.3_seed_123,0.3,2.2794172125271857,69.77025392986698
size_80x80_sigma_0.3_seed_123,0.3,2.2794540472699145,69.77025392986698
size_80x80_sigma_0.3_seed_123,0.3,2.2794953173873296,69.77482242708176
size_80x80_sigma_0.3_seed_123,0.3,2.279551333827781,69.77938954366878
size_80x80_sigma_0.3_seed_123,0.3,2.279639674225288,69.77938954366878
size_80x80_sigma_0.3_seed_123,0.3,2.27973097204297,69.78395528025382
size_80x80_sigma_0.3_seed_123,0.3,2.2797312373323644,69.78851963746223
size_80x80_sigma_0.3_seed_123,0.3,2.2799144636003397,69.79308261591905
size_80x80_sigma_0.3_seed_123,0.3,2.2799813791653567,69.79308261591905
size_80x80_sigma_0.3_seed_123,0.3,2.2801511671103802,69.79764421624887
size_80x80_sigma_0.3_seed_123,0.3,2.280183865469699,69.79764421624887
size_80x80_sigma_0.3_seed_123,0.3,2.2802167821613324,69.80220443907595
size_80x80_sigma_0.3_seed_123,0.3,2.2802204255642153,69.80676328502415
size_80x80_sigma_0.3_seed_123,0.3,2.2802662836387104,69.81132075471697
size_80x80_sigma_0.3_seed_123,0.3,2.2802858164274005,69.81587684877755
size_80x80_sigma_0.3_seed_123,0.3,2.280352668271862,69.81587684877755
size_80x80_sigma_0.3_seed_123,0.3,2.2804467611051846,69.82043156782858
size_80x80_sigma_0.3_seed_123,0.3,2.2805881537784893,69.82043156782858
size_80x80_sigma_0.3_seed_123,0.3,2.2806806070661914,69.82498491249245
size_80x80_sigma_0.3_seed_123,0.3,2.28070832438964,69.82498491249245
size_80x80_sigma_0.3_seed_123,0.3,2.2808031101858823,69.82953688339116
size_80x80_sigma_0.3_seed_123,0.3,2.2808397804860325,69.8340874811463
size_80x80_sigma_0.3_seed_123,0.3,2.280901984493725,69.8340874811463
size_80x80_sigma_0.3_seed_123,0.3,2.28090899451555,69.83863670637913
size_80x80_sigma_0.3_seed_123,0.3,2.280960642872088,69.8431845597105
size_80x80_sigma_0.3_seed_123,0.3,2.281490007569116,69.8431845597105
size_80x80_sigma_0.3_seed_123,0.3,2.2815358779718022,69.8477310417609
size_80x80_sigma_0.3_seed_123,0.3,2.2815601580492495,69.85227615315044
size_80x80_sigma_0.3_seed_123,0.3,2.2816674613394397,69.85681989449887
size_80x80_sigma_0.3_seed_123,0.3,2.2816856225933817,69.86136226642556
size_80x80_sigma_0.3_seed_123,0.3,2.2817686917704116,69.86590326954949
size_80x80_sigma_0.3_seed_123,0.3,2.281870388697373,69.87044290448931
size_80x80_sigma_0.3_seed_123,0.3,2.2819367880473655,69.87498117186324
size_80x80_sigma_0.3_seed_123,0.3,2.281981413005062,69.87951807228916
size_80x80_sigma_0.3_seed_123,0.3,2.2820309558527847,69.88405360638458
size_80x80_sigma_0.3_seed_123,0.3,2.2821038563481406,69.88858777476665
size_80x80_sigma_0.3_seed_123,0.3,2.282167947505219,69.89312057805208
size_80x80_sigma_0.3_seed_123,0.3,2.2821681581982762,69.89765201685731
size_80x80_sigma_0.3_seed_123,0.3,2.282199070941647,69.90218209179835
size_80x80_sigma_0.3_seed_123,0.3,2.2822262642468134,69.90671080349082
size_80x80_sigma_0.3_seed_123,0.3,2.282292455336366,69.90671080349082
size_80x80_sigma_0.3_seed_123,0.3,2.282302387359001,69.90671080349082
size_80x80_sigma_0.3_seed_123,0.3,2.2823666264564904,69.91123815255003
size_80x80_sigma_0.3_seed_123,0.3,2.282693569359621,69.91123815255003
size_80x80_sigma_0.3_seed_123,0.3,2.2827139159999166,69.91576413959085
size_80x80_sigma_0.3_seed_123,0.3,2.2827771117680196,69.92028876522785
size_80x80_sigma_0.3_seed_123,0.3,2.2827881360202382,69.92481203007519
size_80x80_sigma_0.3_seed_123,0.3,2.282791084090971,69.92933393474665
size_80x80_sigma_0.3_seed_123,0.3,2.2829289425522177,69.93385447985568
size_80x80_sigma_0.3_seed_123,0.3,2.283035339752847,69.93837366601532
size_80x80_sigma_0.3_seed_123,0.3,2.2830421207264195,69.94289149383829
size_80x80_sigma_0.3_seed_123,0.3,2.2830782539489913,69.9474079639369
size_80x80_sigma_0.3_seed_123,0.3,2.2831558199623827,69.95192307692307
