run_id,sigma,time,conversion
size_80x80_sigma_0.4_seed_123,0.4,0.4560095171544061,0.5469915464942815
size_80x80_sigma_0.4_seed_123,0.4,0.4561312814090173,0.5469915464942815
size_80x80_sigma_0.4_seed_123,0.4,0.45705155442296114,0.5469915464942815
size_80x80_sigma_0.4_seed_123,0.4,0.4578983619560789,0.5469915464942815
size_80x80_sigma_0.4_seed_123,0.4,0.4582931317103172,0.5469915464942815
size_80x80_sigma_0.4_seed_123,0.4,0.458343382201704,0.5469915464942815
size_80x80_sigma_0.4_seed_123,0.4,0.46073586049699433,0.5964214711729622
size_80x80_sigma_0.4_seed_123,0.4,0.4612295612641437,0.5964214711729622
size_80x80_sigma_0.4_seed_123,0.4,0.46143378630859166,0.5964214711729622
size_80x80_sigma_0.4_seed_123,0.4,0.4626641898865541,0.5964214711729622
size_80x80_sigma_0.4_seed_123,0.4,0.46276441246207967,0.5964214711729622
size_80x80_sigma_0.4_seed_123,0.4,0.46339279621208496,0.5964214711729622
size_80x80_sigma_0.4_seed_123,0.4,0.46367223557774295,0.5964214711729622
size_80x80_sigma_0.4_seed_123,0.4,0.46894544685408374,0.5964214711729622
size_80x80_sigma_0.4_seed_123,0.4,0.46917155146347245,0.5964214711729622
size_80x80_sigma_0.4_seed_123,0.4,0.4698434313413104,0.5964214711729622
size_80x80_sigma_0.4_seed_123,0.4,0.4703704395341879,0.5964214711729622
size_80x80_sigma_0.4_seed_123,0.4,0.4724429399546455,0.5964214711729622
size_80x80_sigma_0.4_seed_123,0.4,0.4729451961870256,0.5964214711729622
size_80x80_sigma_0.4_seed_123,0.4,0.47298013009277173,0.5964214711729622
size_80x80_sigma_0.4_seed_123,0.4,0.4755241767387505,0.5964214711729622
size_80x80_sigma_0.4_seed_123,0.4,0.4760970955806939,0.5964214711729622
size_80x80_sigma_0.4_seed_123,0.4,0.47642706684554437,0.5964214711729622
size_80x80_sigma_0.4_seed_123,0.4,0.4779483289350524,0.5964214711729622
size_80x80_sigma_0.4_seed_123,0.4,0.4790516350721299,0.5964214711729622
size_80x80_sigma_0.4_seed_123,0.4,0.48051259276098895,0.5964214711729622
size_80x80_sigma_0.4_seed_123,0.4,0.48055947349932504,0.5964214711729622
size_80x80_sigma_0.4_seed_123,0.4,0.48119605404229915,0.5964214711729622
size_80x80_sigma_0.4_seed_123,0.4,0.4811996859382953,0.5964214711729622
size_80x80_sigma_0.4_seed_123,0.4,0.4814048423930262,0.5964214711729622
size_80x80_sigma_0.4_seed_123,0.4,0.4817129029476308,0.6458022851465475
size_80x80_sigma_0.4_seed_123,0.4,0.4826737112675893,0.6458022851465475
size_80x80_sigma_0.4_seed_123,0.4,0.4827308355708401,0.6951340615690168
size_80x80_sigma_0.4_seed_123,0.4,0.482823588741056,0.6951340615690168
size_80x80_sigma_0.4_seed_123,0.4,0.48393785718259513,0.6951340615690168
